month,day,hour,wind speed,irradiance,temp,humidity
3,2,6,1.799999952,0,3.400000095,99
3,2,7,3.900000095,0,3.700000048,99
3,2,8,0.699999988,11,3.099999905,98
3,2,9,0.400000006,212,3.799999952,98
3,2,10,2,302,6.699999809,92
3,2,11,1.399999976,387,7,86
3,2,12,0.899999976,299,8,80
3,2,13,1.200000048,435,7.699999809,76
3,2,14,1.5,238,7,80
3,2,15,1.5,223,6.5,80
3,2,16,2.599999905,229,6.300000191,87
3,2,17,1.200000048,103,5.900000095,87
3,2,18,0.899999976,6,4.900000095,88
3,2,19,2.200000048,0,4.800000191,89
3,2,20,2.400000095,0,4.5,91
3,2,21,1.5,0,5,90
3,2,22,4,0,4.800000191,91
3,2,23,1.5,0,4.900000095,92
3,3,0,3.099999905,0,4.800000191,93
3,3,1,3,0,4.800000191,94
3,3,2,3.099999905,0,5,94
3,3,3,2.700000048,0,5.099999905,96
3,3,4,2.099999905,0,4.900000095,96
3,3,5,1.600000024,0,5,95
3,3,6,2.099999905,0,5,94
3,3,7,2,0,4.599999905,93
3,3,8,1.899999976,18,4.800000191,94
3,3,9,4.400000095,49,4.900000095,94
3,3,10,2.700000048,81,5.199999809,92
3,3,11,2.900000095,220,5.900000095,90
3,3,12,3.700000048,299,6.300000191,89
3,3,13,4.199999809,177,5.800000191,90
3,3,14,3.200000048,184,6.099999905,90
3,3,15,3.200000048,272,6.300000191,89
3,3,16,1.899999976,186,5.900000095,89
3,3,17,1.100000024,73,5.400000095,90
3,3,18,1,3,4.599999905,92
3,3,19,1.100000024,0,4.5,94
3,3,20,2.200000048,0,4.599999905,94
3,3,21,0.800000012,0,4.5,94
3,3,22,1.5,0,4.5,94
3,3,23,0.800000012,0,4.699999809,93
3,4,0,0.300000012,0,4.599999905,91
3,4,1,0.200000003,0,4.5,91
3,4,2,0.400000006,0,4.699999809,91
3,4,3,0.800000012,0,4.300000191,91
3,4,4,0.800000012,0,4.400000095,92
3,4,5,0.699999988,0,4.699999809,91
3,4,6,2.099999905,0,4.5,91
3,4,7,1.899999976,0,4.599999905,91
3,4,8,1.899999976,11,4.900000095,91
3,4,9,1.100000024,44,5.199999809,90
3,4,10,2.400000095,66,5.5,87
3,4,11,2.400000095,185,6.5,83
3,4,12,4,220,6.800000191,80
3,4,13,0.899999976,166,7.5,78
3,4,14,0.800000012,180,8.100000381,76
3,4,15,2.5,117,7.699999809,79
3,4,16,2.099999905,52,7.300000191,76
3,4,17,3.900000095,13,7,79
3,4,18,3,2,6.599999905,80
3,4,19,2.200000048,0,5.900000095,86
3,4,20,2.299999952,0,6,89
3,4,21,1.700000048,0,6,91
3,4,22,1.899999976,0,5.900000095,92
3,4,23,1.5,0,5.5,92
3,5,0,1,0,5.5,92
3,5,1,0.800000012,0,5.699999809,91
3,5,2,1.299999952,0,5.300000191,92
3,5,3,0.5,0,5.300000191,91
3,5,4,0.699999988,0,4.800000191,93
3,5,5,0.800000012,0,4.800000191,93
3,5,6,0.800000012,0,4.400000095,92
3,5,7,1.200000048,0,4.300000191,94
3,5,8,1.899999976,7,4.699999809,95
3,5,9,1.200000048,10,4.900000095,95
3,5,10,0.800000012,4,4.5,98
3,5,11,1.299999952,37,4.5,99
3,5,12,1.299999952,105,5,99
3,5,13,1.700000048,49,4.800000191,99
3,5,14,1.700000048,42,4.800000191,100
3,5,15,2.700000048,117,5.400000095,100
3,5,16,2,47,5.5,99
3,5,17,1.299999952,33,5.699999809,98
3,5,18,1.299999952,5,5.599999905,98
3,5,19,2.099999905,0,5.800000191,98
3,5,20,1.899999976,0,4.900000095,99
3,5,21,1.100000024,0,4.300000191,98
3,5,22,1.200000048,0,4.300000191,98
3,5,23,1.5,0,4.300000191,98
3,6,0,0.300000012,0,4.900000095,95
3,6,1,0.400000006,0,4.599999905,96
3,6,2,1,0,5,95
3,6,3,0.400000006,0,4.5,95
3,6,4,0.899999976,0,3.799999952,95
3,6,5,0.600000024,0,4,97
3,6,6,1.100000024,0,3.900000095,98
3,6,7,1.100000024,1,3.700000048,99
3,10,10,2.299999952,427,7.900000095,85
3,10,11,3.400000095,224,0,0
3,10,12,2.700000048,550,0,0
3,10,13,1.899999976,280,0,0
3,10,14,3.299999952,561,0,0
3,10,15,3.099999905,417,0,0
3,10,16,2.299999952,342,0,0
3,10,17,0.600000024,128,0,0
3,10,18,0.400000006,17,0,0
3,10,19,0.200000003,0,0,0
3,10,20,0.100000001,0,0,0
3,10,21,0,0,0,0
3,10,22,0.100000001,0,0,0
3,10,23,0,0,0,0
3,11,0,0,0,0,0
3,11,1,0.100000001,0,0,0
3,11,2,0.100000001,0,0,0
3,11,3,0.100000001,0,0,0
3,11,4,0,0,0,0
3,11,5,1.399999976,0,0,0
3,11,6,1.100000024,0,0,0
3,11,7,1.700000048,0,0,0
3,11,8,0.899999976,26,0,0
3,11,9,2.299999952,128,0,0
3,11,10,1.899999976,238,0,0
3,11,11,2.200000048,196,0,0
3,11,12,1.899999976,246,0,0
3,11,13,2.5,221,0,0
3,11,14,1.200000048,213,0,0
3,11,15,1.799999952,199,0,0
3,11,16,2.400000095,162,0,0
3,11,17,3,36,0,0
3,11,18,1.700000048,0,0,0
3,11,19,2.799999952,0,0,0
3,11,20,4.199999809,0,0,0
3,11,21,3.299999952,0,0,0
3,11,22,2.200000048,0,0,0
3,11,23,2.599999905,0,0,0
3,12,0,3.200000048,0,0,0
3,12,1,2.599999905,0,0,0
3,12,2,3.400000095,0,0,0
3,12,3,3.200000048,0,0,0
3,12,4,3.400000095,0,0,0
3,12,5,3.5,0,0,0
3,12,6,3.700000048,0,0,0
3,12,7,3.900000095,0,0,0
3,12,8,3.400000095,0,0,0
3,12,9,5.199999809,32,0,0
3,12,10,5.5,113,0,0
3,12,11,2.700000048,248,0,0
3,12,12,5.5,309,0,0
3,12,13,4.699999809,227,0,0
3,12,14,4.400000095,340,0,0
3,12,15,3.599999905,188,0,0
3,12,16,3.200000048,39,0,0
3,12,17,4.199999809,71,0,0
3,12,18,4.699999809,0,0,0
3,12,19,4.400000095,0,0,0
3,12,20,3.900000095,0,0,0
3,12,21,5.099999905,0,0,0
3,12,22,3.099999905,0,0,0
3,12,23,3,0,0,0
3,13,0,3.299999952,0,0,0
3,13,1,2.799999952,0,0,0
3,13,2,2.299999952,0,0,0
3,13,3,2.200000048,0,0,0
3,13,4,2.200000048,0,0,0
3,13,5,0.899999976,0,0,0
3,13,6,1.299999952,0,0,0
3,13,7,1.899999976,0,0,0
3,13,8,1.700000048,0,0,0
3,13,9,2.400000095,0,0,0
3,13,10,1.299999952,2,0,0
3,13,11,3,57,0,0
3,13,12,2.799999952,320,0,0
3,13,13,2.299999952,277,0,0
3,13,14,2.799999952,90,0,0
3,13,15,1.799999952,280,0,0
3,13,16,1.399999976,31,0,0
3,13,17,2.099999905,0,0,0
3,13,18,0.699999988,0,0,0
3,13,19,0.100000001,0,0,0
3,13,20,0.600000024,0,0,0
3,13,21,1.399999976,0,0,0
3,13,22,0.5,0,0,0
3,13,23,1.399999976,0,0,0
3,14,0,0.600000024,0,0,0
3,14,1,0.600000024,0,0,0
3,14,2,1.100000024,0,0,0
3,14,3,1.200000048,0,0,0
3,14,4,1,0,0,0
3,14,5,0.699999988,0,0,0
3,14,6,1.399999976,0,0,0
3,14,7,1.5,5,0,0
3,14,8,1.100000024,60,0,0
3,14,9,3,273,0,0
3,14,10,3.5,276,0,0
3,14,11,2.900000095,329,0,0
3,14,12,1.399999976,474,0,0
3,14,13,2.700000048,237,0,0
3,14,14,2,82,0,0
3,14,15,2.200000048,334,0,0
3,14,16,2.700000048,224,0,0
3,14,17,2.099999905,115,0,0
3,14,18,2.799999952,1,0,0
3,14,19,1.799999952,0,0,0
3,14,20,2.200000048,0,0,0
3,14,21,2.5,0,0,0
3,14,22,1.899999976,0,0,0
3,14,23,2,0,0,0
3,15,0,2.400000095,0,0,0
3,15,1,1.299999952,0,0,0
3,15,2,1.5,0,0,0
3,15,3,1.700000048,0,0,0
3,15,4,1.899999976,0,0,0
3,15,5,1.799999952,0,0,0
3,15,6,2,0,0,0
3,15,7,2,0,0,0
3,15,8,2.299999952,121,0,0
3,15,9,2.599999905,311,0,0
3,15,10,1.799999952,430,0,0
3,15,11,2.299999952,532,0,0
3,15,12,2.5,545,0,0
3,15,13,2.700000048,535,0,0
3,15,14,1.200000048,450,0,0
3,15,15,1.299999952,322,0,0
3,15,16,1.700000048,222,0,0
3,15,17,1.399999976,107,0,0
3,15,18,1.299999952,4,0,0
3,15,19,1.600000024,0,0,0
3,15,20,1.100000024,0,0,0
3,15,21,1,0,0,0
3,15,22,1.600000024,0,0,0
3,15,23,1.700000048,0,0,0
3,16,0,1.899999976,0,0,0
3,16,1,2.099999905,0,0,0
3,16,2,1.700000048,0,0,0
3,16,3,1.299999952,0,0,0
3,16,4,1.100000024,0,0,0
3,16,5,1.299999952,0,0,0
3,16,6,1.5,0,0,0
3,16,7,2,0,0,0
3,16,8,1.100000024,45,0,0
3,16,9,2.099999905,275,0,0
3,16,10,1.200000048,370,0,0
3,16,11,1.899999976,396,0,0
3,17,9,3.099999905,92,0,0
3,17,10,2.799999952,134,0,0
3,17,11,4.599999905,184,0,0
3,17,12,2.200000048,142,0,0
3,17,13,3.299999952,366,0,0
3,17,14,3.200000048,165,0,0
3,17,15,2.5,24,0,0
3,17,16,2.599999905,35,0,0
3,17,17,3.5,0,0,0
3,17,18,1.200000048,0,0,0
3,17,19,2,0,0,0
3,17,20,2,0,0,0
3,17,21,1.200000048,0,0,0
3,17,22,2.299999952,0,0,0
3,17,23,3.299999952,0,0,0
3,18,0,2.799999952,0,0,0
3,18,1,3,0,0,0
3,18,2,2.200000048,0,0,0
3,18,3,2.299999952,0,0,0
3,18,4,1.399999976,0,0,0
3,18,5,2.099999905,0,0,0
3,18,6,1.100000024,0,0,0
3,18,7,5,0,0,0
3,18,8,4.199999809,15,0,0
3,18,9,1.799999952,57,0,0
3,18,10,2.099999905,347,0,0
3,18,11,3.700000048,484,0,0
3,18,12,3.799999952,390,0,0
3,18,13,3.200000048,580,0,0
3,18,14,4.199999809,226,0,0
3,18,15,4.800000191,396,0,0
3,18,16,3,154,0,0
3,18,17,2.200000048,142,0,0
3,18,18,1.600000024,36,0,0
3,18,19,2,0,0,0
3,18,20,0.699999988,0,0,0
3,18,21,0.699999988,0,0,0
3,18,22,0.400000006,0,0,0
3,18,23,0.300000012,0,0,0
3,19,0,0.699999988,0,0,0
3,19,1,0,0,0,0
3,19,2,0,0,0,0
3,19,3,0.100000001,0,0,0
3,19,4,0,0,0,0
3,19,5,1.399999976,0,0,0
3,19,6,2.400000095,0,0,0
3,19,7,3.400000095,0,0,0
3,19,8,2.5,0,0,0
3,19,9,4.599999905,0,0,0
3,19,10,5.400000095,0,0,0
3,19,11,5.199999809,0,0,0
3,19,12,6.900000095,0,0,0
3,19,13,4,0,0,0
3,19,14,4,0,0,0
3,19,15,2.599999905,0,0,0
3,19,16,1.100000024,0,0,0
3,19,17,2.400000095,0,0,0
3,19,18,1.700000048,0,0,0
3,19,19,1.5,0,0,0
3,19,20,0.800000012,0,0,0
3,19,21,1.799999952,0,0,0
3,19,22,1,0,0,0
3,19,23,0.800000012,0,0,0
3,20,0,0.400000006,0,0,0
3,20,1,1.100000024,0,0,0
3,20,2,1.899999976,0,0,0
3,20,3,1.5,0,0,0
3,20,4,1.100000024,0,0,0
3,20,5,0.600000024,0,0,0
3,20,6,0.100000001,0,0,0
3,20,7,1.200000048,0,0,0
3,20,8,1,52,0,0
3,20,9,1.600000024,147,0,0
3,20,10,1.799999952,136,0,0
3,20,11,2.5,59,0,0
3,20,12,2.299999952,234,0,0
3,20,13,2.200000048,203,0,0
3,20,14,2.299999952,33,0,0
3,20,15,3.5,1,0,0
3,20,16,3.900000095,0,0,0
3,20,17,2.599999905,0,0,0
3,20,18,3,0,0,0
3,20,19,3.700000048,0,0,0
3,20,20,1.600000024,0,0,0
3,20,21,1.5,0,0,0
3,20,22,2.299999952,0,0,0
3,20,23,2.299999952,0,0,0
3,21,0,1.899999976,0,0,0
3,21,1,2.400000095,0,0,0
3,21,2,2.700000048,0,0,0
3,21,3,2.900000095,0,0,0
3,21,4,2.799999952,0,0,0
3,21,5,1.200000048,0,0,0
3,21,6,2.299999952,0,0,0
3,21,7,3.099999905,0,0,0
3,21,8,2.900000095,116,0,0
3,21,9,1.799999952,250,0,0
3,21,10,4.800000191,491,0,0
3,21,11,4,507,0,0
3,21,12,3.299999952,133,0,0
3,21,13,2.400000095,107,0,0
3,21,14,3.400000095,470,0,0
3,21,15,3.099999905,409,0,0
3,21,16,4.599999905,319,0,0
3,21,17,3.299999952,145,0,0
3,21,18,5.900000095,0,0,0
3,21,19,2.900000095,0,0,0
3,21,20,4.5,0,0,0
3,21,21,3.799999952,0,0,0
3,21,22,4.5,0,0,0
3,21,23,3,0,0,0
3,22,0,3,0,0,0
3,22,1,2.400000095,0,0,0
3,22,2,3.400000095,0,0,0
3,22,3,1.399999976,0,0,0
3,22,4,0.800000012,0,0,0
3,22,5,1.200000048,0,0,0
3,22,6,2.400000095,0,0,0
3,22,7,1.700000048,0,0,0
3,22,8,1.700000048,81,0,0
3,22,9,2.200000048,343,0,0
3,22,10,1.600000024,318,0,0
3,22,11,3.799999952,298,0,0
3,22,12,2,292,0,0
3,22,13,2,356,0,0
3,22,14,1.899999976,321,0,0
3,22,15,2.200000048,239,0,0
3,22,16,0.699999988,197,0,0
3,22,17,0.699999988,164,0,0
3,22,18,0.300000012,33,0,0
3,22,19,0,0,0,0
3,22,20,0,0,0,0
3,22,21,0,0,0,0
3,22,22,0,0,0,0
3,22,23,0,0,0,0
3,23,0,0,0,0,0
3,23,1,0.200000003,0,0,0
3,23,2,0.100000001,0,0,0
3,23,3,0.200000003,0,0,0
3,23,4,0.200000003,0,0,0
3,23,5,0.200000003,0,0,0
3,23,6,0.699999988,0,0,0
3,23,7,0.600000024,0,0,0
3,23,8,0.600000024,3,0,0
3,23,9,0.5,294,0,0
3,23,10,0.699999988,303,0,0
3,23,11,0.699999988,570,0,0
3,23,12,1,588,0,0
3,23,13,0.800000012,574,0,0
3,23,14,1.299999952,501,0,0
3,23,15,0.699999988,361,0,0
3,23,16,0.699999988,188,0,0
3,23,17,0.400000006,74,0,0
3,23,18,1,73,0,0
3,24,0,1.200000048,0,0,0
3,24,1,0.200000003,0,0,0
3,24,2,0.899999976,0,0,0
3,24,3,0.800000012,0,0,0
3,24,4,0.300000012,0,0,0
3,24,5,0,0,0,0
3,24,6,0.5,0,0,0
3,24,7,0,0,0,0
3,24,8,0.300000012,0,0,0
3,24,9,1.299999952,172,0,0
3,24,10,1.399999976,496,0,0
3,24,11,1.899999976,592,0,0
3,24,12,1.200000048,624,0,0
3,24,13,1.299999952,619,0,0
3,24,14,1.200000048,529,0,0
3,24,15,0.5,369,0,0
3,24,16,1.200000048,269,0,0
3,24,17,1.200000048,118,0,0
3,24,18,0.600000024,6,0,0
3,24,19,0.200000003,0,0,0
3,24,20,0.100000001,0,0,0
3,24,21,0.5,0,0,0
3,24,22,0.800000012,0,0,0
3,24,23,0.5,0,0,0
3,25,0,0.800000012,0,0,0
3,25,1,0.800000012,0,0,0
3,25,2,1.100000024,0,0,0
3,25,3,1.200000048,0,0,0
3,25,4,1.5,0,0,0
3,25,5,0.5,0,0,0
3,25,6,0.800000012,0,0,0
3,25,7,0.800000012,0,0,0
3,25,8,1.399999976,25,0,0
3,25,9,1.200000048,92,0,0
3,25,10,2.799999952,80,0,0
3,25,11,1.5,114,0,0
3,25,12,2.400000095,191,0,0
3,25,13,2.5,155,0,0
3,25,14,1,91,0,0
3,25,15,1.100000024,119,0,0
3,25,16,1.299999952,154,0,0
3,25,17,1.799999952,103,0,0
3,25,18,0.5,11,0,0
3,25,19,0,0,0,0
3,25,20,0,0,0,0
3,25,21,0,0,0,0
3,25,22,0,0,0,0
3,25,23,0,0,0,0
3,26,0,0,0,0,0
3,26,1,0,0,0,0
3,26,3,0.300000012,0,0,0
3,26,4,0,0,0,0
3,26,5,0,0,0,0
3,26,6,0.100000001,0,0,0
3,26,7,0.400000006,0,0,0
3,26,8,0.200000003,0,0,0
3,26,9,0.100000001,5,0,0
3,26,10,0,88,0,0
3,26,11,0.400000006,79,0,0
3,26,12,0.100000001,229,0,0
3,26,13,0.899999976,314,0,0
3,26,14,0.200000003,358,0,0
3,26,15,1.200000048,229,0,0
3,26,16,0.899999976,137,0,0
3,26,17,1.399999976,79,0,0
3,26,18,0.600000024,9,0,0
3,26,19,0.5,0,0,0
3,26,20,0.600000024,0,0,0
3,26,21,1.100000024,0,0,0
3,26,22,0.5,0,0,0
3,26,23,0.699999988,0,0,0
3,27,0,0.300000012,0,0,0
3,27,1,0.899999976,0,0,0
3,27,2,0.899999976,0,0,0
3,27,3,0.699999988,0,0,0
3,27,4,0.600000024,0,0,0
3,27,5,0.200000003,0,0,0
3,27,6,0.300000012,0,0,0
3,27,7,1.299999952,0,0,0
3,27,8,0.200000003,0,0,0
3,27,9,0.600000024,58,0,0
3,27,10,1.100000024,185,0,0
3,27,11,1.700000048,331,0,0
3,27,12,2.200000048,302,0,0
3,27,13,2.5,559,0,0
3,27,14,1.399999976,388,0,0
3,27,15,2,349,0,0
3,27,16,1.799999952,186,0,0
3,27,17,0.600000024,113,0,0
3,27,18,0.5,16,0,0
3,27,19,0.200000003,0,0,0
3,27,20,0.800000012,0,0,0
3,27,21,0.5,0,0,0
3,27,22,0.600000024,0,0,0
3,27,23,0.200000003,0,0,0
3,28,0,0.200000003,0,0,0
3,28,1,0.100000001,0,0,0
3,28,2,0.100000001,0,0,0
3,28,3,0.200000003,0,0,0
3,28,4,0.300000012,0,0,0
3,28,5,0.400000006,0,0,0
3,28,6,0.200000003,0,0,0
3,28,7,0,0,0,0
3,28,8,0,0,0,0
3,28,9,0,82,0,0
3,28,10,0.100000001,163,0,0
3,28,11,0.100000001,263,0,0
3,28,12,0.899999976,346,0,0
3,28,13,0.699999988,589,0,0
3,28,14,1.200000048,545,0,0
3,28,15,2.200000048,570,0,0
3,28,16,0.200000003,393,0,0
3,28,17,0.5,282,0,0
3,28,18,0,79,0,0
3,28,19,0.300000012,61,0,0
3,28,20,1,0,0,0
3,28,21,0.5,0,0,0
3,28,22,1.100000024,0,0,0
3,28,23,0.699999988,0,0,0
3,29,0,0.400000006,0,0,0
3,29,1,0.5,0,0,0
3,29,2,0,0,0,0
3,29,3,1.399999976,0,0,0
3,29,4,1,0,0,0
3,29,5,1.399999976,0,0,0
3,29,6,1.600000024,0,0,0
3,29,7,1.700000048,0,0,0
3,29,8,2,0,0,0
3,29,9,2.400000095,0,0,0
3,29,10,1.799999952,2,0,0
3,29,11,1.899999976,90,0,0
3,29,12,1.899999976,166,0,0
3,29,13,1.100000024,152,0,0
3,29,14,0.600000024,224,0,0
3,29,15,1.399999976,305,0,0
3,29,16,1.299999952,79,0,0
3,29,17,0.300000012,50,0,0
3,29,18,1.100000024,6,0,0
3,29,19,0.100000001,0,0,0
3,29,20,0.800000012,0,0,0
3,29,21,0.400000006,0,0,0
3,29,22,0.800000012,0,0,0
3,29,23,0.400000006,0,0,0
3,30,0,0.5,0,0,0
3,30,1,1.100000024,0,0,0
3,30,2,1.600000024,0,0,0
3,30,3,2,0,0,0
3,30,4,2.299999952,0,0,0
3,30,5,3.599999905,0,0,0
3,30,6,2.599999905,0,0,0
3,30,7,2.799999952,0,0,0
3,30,8,2.599999905,0,0,0
3,30,9,1.200000048,14,0,0
3,30,10,1.399999976,84,0,0
3,30,11,3.900000095,135,0,0
3,30,12,3.200000048,97,0,0
3,30,13,3.5,209,0,0
3,30,14,3.400000095,140,0,0
3,30,15,3.099999905,186,0,0
3,30,16,4.599999905,108,0,0
3,30,17,2.400000095,161,0,0
3,30,18,2,132,0,0
3,30,19,1.700000048,40,0,0
3,30,20,0.899999976,0,0,0
3,30,21,1.100000024,0,0,0
3,30,22,1,0,0,0
3,30,23,0.300000012,0,0,0
3,31,0,0.400000006,0,0,0
3,31,1,0.600000024,0,0,0
3,31,2,0.5,0,0,0
3,31,3,0.800000012,3,0,0
3,31,4,3,1,0,0
3,31,5,2,1,0,0
3,31,6,1.899999976,0,0,0
3,31,7,2.200000048,18,0,0
3,31,8,2.200000048,75,0,0
3,31,9,1.899999976,248,0,0
3,31,10,1.799999952,365,0,0
3,31,11,2.799999952,507,0,0
3,31,12,2.900000095,468,0,0
3,31,13,3.400000095,533,0,0
3,31,14,2.599999905,548,0,0
3,31,15,2.900000095,475,0,0
3,31,16,2.200000048,299,0,0
3,31,17,3.200000048,313,0,0
3,31,18,3.200000048,131,0,0
3,31,19,1.299999952,71,0,0
3,31,20,3,42,0,0
3,31,21,0.899999976,22,0,0
3,31,22,0.400000006,7,0,0
3,31,23,2.400000095,0,0,0
4,1,0,0.300000012,0,0,0
4,1,1,0.100000001,2,0,0
4,1,2,1.200000048,0,0,0
4,1,3,1.200000048,0,0,0
4,1,4,1.899999976,0,0,0
4,1,5,1.399999976,0,0,0
4,1,6,1.200000048,0,0,0
4,1,7,0.800000012,0,0,0
4,1,8,1.399999976,30,0,0
4,1,9,0.600000024,231,0,0
4,1,10,2.5,349,0,0
4,1,11,1.899999976,412,0,0
4,1,12,0.699999988,424,0,0
4,1,13,2.099999905,565,0,0
4,1,14,1.100000024,533,0,0
4,1,15,0.200000003,284,0,0
4,1,16,1.200000048,318,0,0
4,1,17,1.399999976,218,0,0
4,1,18,0.100000001,148,0,0
4,1,19,0,66,0,0
4,1,20,0.400000006,19,0,0
4,1,21,0,7,0,0
4,1,22,0,3,0,0
4,1,23,0.200000003,1,0,0
4,2,0,0,0,0,0
4,2,1,0.300000012,0,0,0
4,2,2,0,1,0,0
4,2,3,0,0,0,0
4,2,4,1.299999952,0,0,0
4,2,5,0,0,0,0
4,2,6,0.699999988,0,0,0
4,2,7,0.699999988,2,0,0
4,2,8,0.300000012,46,0,0
4,2,9,1.799999952,232,0,0
4,2,10,1.100000024,333,0,0
4,2,11,1.700000048,317,0,0
4,2,12,1.100000024,379,0,0
4,2,13,1.700000048,261,0,0
4,2,14,1.399999976,172,0,0
4,2,15,1.100000024,116,0,0
4,2,16,0.5,121,0,0
4,2,17,1.600000024,72,0,0
4,2,18,0.5,31,0,0
4,2,19,0.899999976,1,0,0
4,2,20,0.5,0,0,0
4,2,21,0.699999988,0,0,0
4,2,22,0.800000012,0,0,0
4,2,23,1.5,0,0,0
4,3,0,0.100000001,0,0,0
4,3,1,0.400000006,0,0,0
4,3,2,0.699999988,0,0,0
4,3,3,0.100000001,0,0,0
4,3,4,0.200000003,0,0,0
4,3,5,0.200000003,0,0,0
4,3,6,0.400000006,0,0,0
4,3,7,0.699999988,0,0,0
4,3,8,1.600000024,18,0,0
4,3,9,1.399999976,194,0,0
4,3,10,1,498,0,0
4,3,11,1,387,0,0
4,3,12,3.200000048,654,0,0
4,3,13,3.200000048,720,0,0
4,3,14,1.899999976,456,0,0
4,3,15,1.600000024,429,0,0
4,3,16,1.700000048,257,0,0
4,3,17,1.600000024,200,0,0
4,3,18,0.600000024,107,0,0
4,3,19,0.400000006,1,0,0
4,3,20,0,0,0,0
4,3,21,0,0,0,0
4,3,22,0,0,0,0
4,3,23,0,0,0,0
4,4,0,0,0,0,0
4,4,1,0.5,0,0,0
4,4,2,1.899999976,0,0,0
4,4,3,1.200000048,0,0,0
4,4,4,1.299999952,0,0,0
4,4,5,1.100000024,0,0,0
4,4,6,0.899999976,0,0,0
4,4,7,1.5,0,0,0
4,4,8,1.5,0,0,0
4,4,9,2,139,0,0
4,4,10,2.599999905,261,0,0
4,4,11,2,447,0,0
4,4,12,1.600000024,510,0,0
4,4,13,3.400000095,660,0,0
4,4,14,4.699999809,642,0,0
4,4,15,1.799999952,555,0,0
4,4,16,2.200000048,397,0,0
4,4,17,1.100000024,257,0,0
4,4,18,1.700000048,138,0,0
4,4,19,1.700000048,75,0,0
4,4,20,0.300000012,3,0,0
4,4,21,1.200000048,0,0,0
4,4,22,1.299999952,0,0,0
4,4,23,1,0,0,0
4,5,0,0.600000024,0,0,0
4,5,1,0.400000006,0,0,0
4,5,2,0.200000003,0,0,0
4,5,3,0.5,0,0,0
4,5,4,1.700000048,0,0,0
4,5,5,0.5,0,0,0
4,5,6,1.100000024,0,0,0
4,5,7,2.099999905,0,0,0
4,5,8,1,41,0,0
4,5,9,2.599999905,180,0,0
4,5,10,3.299999952,486,0,0
4,5,11,1.799999952,636,0,0
4,5,12,1.600000024,655,0,0
4,5,13,2.799999952,378,0,0
4,5,14,2.5,460,0,0
4,5,15,3.700000048,309,0,0
4,5,16,3.099999905,326,0,0
4,5,17,3.5,189,0,0
4,5,18,3.400000095,74,0,0
4,5,19,3.099999905,10,0,0
4,5,20,4.199999809,0,0,0
4,5,21,3.900000095,0,0,0
4,5,22,3.700000048,0,0,0
4,5,23,3.200000048,0,0,0
4,6,0,3.099999905,0,0,0
4,6,1,1.299999952,0,0,0
4,6,2,1.5,0,0,0
4,6,3,2.5,0,0,0
4,6,4,1.5,0,0,0
4,6,5,0.899999976,0,0,0
4,6,6,0.800000012,0,0,0
4,6,7,0.600000024,0,0,0
4,6,8,2.299999952,25,0,0
4,6,9,2,172,0,0
4,6,10,5.099999905,619,0,0
4,6,11,2.200000048,350,0,0
4,6,12,3.599999905,415,0,0
4,6,13,2.799999952,230,0,0
4,6,14,2,238,0,0
4,6,15,1.5,250,0,0
4,6,16,2.599999905,353,0,0
4,6,17,3.599999905,110,0,0
4,6,18,2.099999905,69,0,0
4,6,19,2.5,0,0,0
4,6,20,1.600000024,0,0,0
4,6,21,1.399999976,0,0,0
4,6,22,2.099999905,0,0,0
4,6,23,3,0,0,0
4,7,0,0.899999976,0,0,0
4,7,1,2.099999905,0,0,0
4,7,2,1.200000048,0,0,0
4,7,3,1.700000048,0,0,0
4,7,4,1.600000024,0,0,0
4,7,5,1.399999976,0,0,0
4,7,6,1.799999952,0,0,0
4,7,7,1.100000024,2,0,0
4,7,8,1.799999952,38,0,0
4,7,9,3.299999952,79,0,0
4,7,10,2,164,0,0
4,7,11,2.900000095,248,0,0
4,7,12,3,385,0,0
4,7,13,3.200000048,414,0,0
4,7,14,2.5,377,0,0
4,7,15,3.799999952,353,0,0
4,7,16,4.199999809,215,0,0
4,7,17,2.299999952,182,0,0
4,7,18,4.199999809,56,0,0
4,7,19,1.399999976,6,0,0
4,7,20,1.600000024,0,0,0
4,7,21,1.700000048,0,0,0
4,7,22,1.899999976,0,0,0
4,7,23,1.299999952,0,0,0
4,8,0,1.799999952,0,0,0
4,8,1,1.399999976,0,0,0
4,8,2,1,0,0,0
4,8,3,1.200000048,0,0,0
4,8,4,1.200000048,0,0,0
4,8,5,2.099999905,0,0,0
4,8,6,1.200000048,0,0,0
4,8,7,1.5,0,0,0
4,8,8,1.5,75,0,0
4,8,9,0.899999976,337,0,0
4,8,10,1.799999952,470,0,0
4,8,11,1.399999976,598,0,0
4,8,12,1.600000024,497,0,0
4,8,13,1.600000024,388,0,0
4,8,14,2.099999905,385,0,0
4,8,15,0.899999976,319,0,0
4,8,16,0.600000024,334,0,0
4,8,17,1,343,0,0
4,8,18,1.600000024,144,0,0
4,8,19,0.800000012,95,0,0
4,8,20,0.200000003,1,0,0
4,8,21,0.200000003,0,0,0
4,8,22,0.100000001,0,0,0
4,8,23,0.200000003,0,0,0
4,9,0,0.600000024,0,0,0
4,9,1,0.600000024,0,0,0
4,9,2,0.300000012,0,0,0
4,9,3,1,0,0,0
4,9,4,1.100000024,0,0,0
4,9,5,1,0,0,0
4,9,6,1,0,0,0
4,9,7,1.200000048,0,0,0
4,9,8,0.800000012,7,0,0
4,9,9,2,357,0,0
